gt_L_r,gt_L_g,gt_L_b,gt_T_r,gt_T_g,gt_T_b,pred_L_r,pred_L_g,pred_L_b,pred_T_r,pred_T_g,pred_T_b
0,0,0,1,0.945138,1,0,0,0,0.999951,0.958538,0.726037
0,0,0,1,0.956709,1,0,0,0,0.999998,0.959762,0.716516
0,0,0,1,0.982311,0.212648,0,0,0,0.999974,0.929312,0.675658
0,0,0,1,0.985246,0.225391,0,0,0,0.946001,0.917154,0.737725
0,0,0,1,0.982581,0.226224,0,0,0,0.998835,0.903123,0.667798
0,0,0,1,0.968476,0.213026,0,0,0,1,0.970799,0.726134
0,0,0,1,0.933818,0.879952,0,0,0,0.985328,0.912124,0.679817
0,0,0,1,0.937451,0.703905,0,0,0,0.999999,0.961606,0.713332
0,0,0,1,0.919986,1,0,0,0,1,0.96378,0.739611
0,0,0,0.966754,0.930553,1,0,0,0,0.969671,0.95096,0.790045
0,0,0,1,0.933461,0.98106,0,0,0,0.930205,0.884039,0.723016
0,0,0,1,0.945849,1,0,0,0,1,0.971939,0.726717
0,0,0,1,0.931319,1,0,0,0,0.999996,0.941331,0.70253
0,0,0,0.976672,0.923055,1,0,0,0,0.999972,0.952309,0.700895
0,0,0,1,0.947553,0.365435,0,0,0,0.908293,0.842734,0.676406
0,0,0,0.981751,0.924443,1,0,0,0,1,0.970352,0.744842
0,0,0,1,0.963793,1,0,0,0,1,0.930458,0.70069
0,0,0,1,0.93795,1,0,0,0,1,0.955981,0.717507
0,0,0,1,0.947001,1,0,0,0,0.996876,0.908618,0.678007
0,0,0,1,0.941304,1,0,0,0,0.999925,0.973088,0.757077
0,0,0,0,0,0,0,0,0,0.999999,0.964119,0.719876
0,0,0,0.968083,0.929096,1,0,0,0,1,0.97553,0.71103
0,0,0,1,0.950241,1,0,0,0,0.999999,0.949669,0.712432
0,0,0,1,0.9807,0.207091,0,0,0,0.998716,0.949856,0.746509
0,0,0,1,0.941437,1,0,0,0,1,0.945399,0.700075
0,0,0,0.974881,0.948845,0.924231,0,0,0,0.999912,0.918187,0.672009
0,0,0,1,0.964788,1,0,0,0,0.980618,0.940134,0.737725
0,0,0,1,0.981533,0.295242,0,0,0,0.99997,0.931213,0.688573
0,0,0,1,0.947587,1,0,0,0,0.928668,0.896795,0.739422
0,0,0,0,0,0,0,0,0,1,0.962321,0.716715
0,0,0,1,0.980723,0.207213,0,0,0,0.928797,0.884239,0.708918
0,0,0,0.979682,0.984183,0.643255,0,0,0,0.958148,0.929055,0.777975
0,0,0,0.970711,0.975322,0.77189,0,0,0,0.879768,0.853058,0.657209
0,0,0,1,0.981576,0.296184,0,0,0,1,0.943556,0.687525
0,0,0,0.955183,0.985907,0.695349,0,0,0,0.95388,0.918626,0.719285
0,0,0,0.964371,0.962643,0.929909,0,0,0,0.999991,0.963231,0.742982
0,0,0,1,0.910423,1,0,0,0,0.999999,0.968915,0.732209
0,0,0,1,0.934743,0.791347,0,0,0,1,0.974435,0.744285
0,0,0,1,0.937744,0.365498,0,0,0,1,0.960584,0.747063
0,0,0,1,0.941638,0.535745,0,0,0,0.999845,0.912592,0.672547
0,0,0,1,0.980382,0.409723,0,0,0,0.99968,0.960657,0.734501
0,0,0,1,0.980125,0.198538,0,0,0,0.999991,0.921358,0.688364
0,0,0,0.98954,0.913613,1,0,0,0,0.999999,0.950411,0.697506
0,0,0,1,0.98405,0.253406,0,0,0,0.997997,0.977066,0.801315
0,0,0,0.968349,0.975103,0.774499,0,0,0,0.999997,0.970465,0.708515
0,0,0,0.973326,0.913756,1,0,0,0,0.999998,0.965185,0.739799
0,0,0,1,0.938485,0.659005,0,0,0,0.999793,0.918918,0.683631
0,0,0,1,0.95441,0.244796,0,0,0,0.999991,0.964187,0.726426
0,0,0,0,0,0,0,0,0,0.999999,0.944689,0.699973
0,0,0,1,0.933496,0.980835,0,0,0,1,0.971238,0.723895
0,0,0,0.989778,0.918319,1,0,0,0,0.999992,0.93744,0.701713
0,0,0,0.978983,0.934925,1,0,0,0,0.981979,0.96225,0.807461
0,0,0,1,0.955227,1,0,0,0,0.951323,0.92373,0.744842
0,0,0,1,0.941305,1,0,0,0,0.999995,0.962462,0.739799
0,0,0,1,0.933389,1,0,0,0,1,0.961893,0.728072
0,0,0,1,0.963207,1,0,0,0,0.930458,0.885631,0.691393
0,0,0,1,0.93969,0.617414,0,0,0,1,0.97631,0.724968
0,0,0,1,0.939526,1,0,0,0,0.999999,0.965576,0.724675
0,0,0,1,0.938501,0.659174,0,0,0,0.999999,0.948632,0.711832
6.42517e-05,0,0,0.994547,0.909113,1,0,0,0,0.971992,0.935935,0.749821
0,0,0,1,0.959927,0.28456,0,0,0,0.999726,0.933915,0.707101
0,0,0,1,0.958742,1,0,0,0,1,0.971725,0.746324
0,0,0,0,0,0,0,0,0,0.999409,0.920361,0.676513
0,0,0,0.969334,0.931271,1,0,0,0,1,0.947866,0.703957
0,0,0,1,0.944942,1,0,0,0,0.999995,0.958069,0.71123
0,0,0,1,0.933726,1,0,0,0,1,0.97859,0.728941
0,0,0,1,0.949363,1,0,0,0,0.868604,0.841174,0.636353
0,0,0,1,0.953484,1,0,0,0,1,0.973993,0.729712
0,0,0,1,0.935722,1,0,0,0,1,0.942718,0.690559
0,0,0,0.967421,0.936189,1,0,0,0,0.995866,0.975249,0.797714
0,0,0,0,0,0,0,0,0,0.925769,0.903635,0.724188
0,0,0,0,0,0,0,0,0,0.869049,0.827828,0.608769
0,0,0,1,0.953711,0.246425,0,0,0,0.795817,0.766818,0.587056
0,0,0,1,0.937703,0.462888,0,0,0,0.999999,0.968081,0.717705
0,0,0,1,0.958224,1,0,0,0,0.99995,0.950869,0.712932
0,0,0,1,0.93568,0.699038,0,0,0,1,0.976038,0.729134
0,0,0,1,0.971169,0.204837,0,0,0,1,0.976935,0.739234
0,0,0,1,0.975527,0.192887,0,0,0,1,0.984032,0.75183
0,0,0,1,0.928157,1,0,0,0,0.962462,0.944587,0.778144
0,0,0,1,0.931828,1,0,0,0,0.853791,0.820613,0.618608
0,0,0,1,0.944225,1,0,0,0,1,0.970127,0.727879
0,0,0,1,0.982659,0.226831,0,0,0,0.940243,0.901401,0.691393
0,0,0,0,0,0,0,0,0,0.927495,0.904651,0.718496
0,0,0,0.983436,0.971496,0.840137,0,0,0,0.999938,0.955236,0.727201
0,0,0,1,0.975325,0.19221,0,0,0,1,0.968974,0.744471
9.56013e-05,1.78814e-06,0,0.992106,0.912216,1,0,0,0,0.999997,0.928279,0.677901
2.0623e-05,0,0,1,0.951883,0.264931,0,0,0,0.999991,0.975012,0.729616
0,0,0,1,0.980182,0.279413,0,0,0,0.894605,0.813461,0.606149
0,0,0,0.979743,0.984187,0.6432,0,0,0,0.999999,0.949669,0.692122
0,0,0,1,0.979326,0.382068,0,0,0,1,0.972152,0.724286
0,0,0,1,0.993573,0.442349,0,0,0,1,0.9462,0.699562
0,0,0,1,0.937867,1,0,0,0,0.988447,0.886617,0.662141
0,0,0,1,0.94274,0.464801,0,0,0,0.949576,0.920932,0.7696
0,0,0,1,0.967486,1,0,0,0,0.970013,0.94366,0.794225
0,0,0,1,0.925368,0.742761,0,0,0,1,0.95222,0.732783
0,0,0,1,0.951521,1,0,0,0,0.998992,0.968321,0.758332
0,0,0,1,0.933466,0.575853,0,0,0,0.9455,0.909747,0.73412
0,0,0,0.974881,0.948846,0.92423,0,0,0,0.999697,0.948917,0.72594
0,0,0,1,0.955483,1,0,0,0,0.999999,0.967225,0.741674
0,0,0,1,0.937917,1,0,0,0,0.999997,0.963022,0.740737
0,0,0,0.983323,0.984406,0.640002,0,0,0,1,0.981418,0.75274
0,0,0,1,0.93661,0.49795,0,0,0,0.999989,0.950041,0.731442
0,0,0,0,0,0,0,0,0,0.900355,0.848094,0.654343
0,0,0,1,0.909093,1,0,0,0,1,0.975343,0.74872
0,0,0,0,0,0,0,0,0,0.999447,0.912436,0.679285
0,0,0,0,0,0,0,0,0,0.999984,0.950869,0.721743
0,0,0,1,0.946524,1,0,0,0,0.998487,0.972046,0.779322
0,0,0,0,0,0,0,0,0,0.923454,0.893681,0.686265
0,0,0,0,0,0,0,0,0,0.983847,0.964789,0.791015
0,0,0,1,0.948018,0.46404,0,0,0,0.950686,0.915205,0.758153
0,0,0,1,0.968602,0.213347,0,0,0,0.999995,0.942507,0.704262
0,0,0,1,0.933695,0.927884,0,0,0,1,0.979668,0.737914
0,0,0,1,0.941597,1,0,0,0,1,0.97458,0.747984
5.96045e-06,4.76837e-07,0,0,0,0,0,0,0,0.785638,0.75037,0.554229
0,0,0,1,0.978496,0.207305,0,0,0,0.999973,0.921922,0.670932
0,0,0,1,0.934751,0.791534,0,0,0,0.997065,0.970799,0.764012
0,0,0,1,0.92206,0.879319,0,0,0,0.999425,0.949856,0.739611
0,0,0,0,0,0,0,0,0,0.999692,0.946498,0.702122
0,0,0,1,0.94361,1,0,0,0,1,0.957358,0.73659
0,0,0,1,0.984128,0.254378,0,0,0,0.81582,0.777975,0.587174
0,0,0,0.992588,0.90843,1,0,0,0,1,0.986572,0.769427
0,0,0,1,0.933514,0.979436,0,0,0,0.999999,0.962036,0.699254
0,0,0,1,0.925436,1,0,0,0,1,0.953101,0.707304
0,0,0,1,0.985809,0.266665,0,0,0,0.999997,0.964656,0.738858
0,0,0,0,0,0,0,0,0,1,0.966726,0.745769
0,0,0,1,0.9457,0.396125,0,0,0,1,0.939248,0.692538
0,0,0,1,0.951563,1,0,0,0,1,0.981595,0.765769
0,0,0,1,0.931379,1,0,0,0,1,0.96796,0.713631
0,0,0,0,0,0,0,0,0,0.998499,0.933309,0.693161
0,0,0,1,0.935586,1,0,0,0,0.925095,0.869936,0.706697
0,0,0,0.979393,0.957749,1,0,0,0,1,0.972571,0.739046
0,0,0,1,0.951481,1,0,0,0,0.999999,0.953966,0.730674
0,0,0,0,0,0,0,0,0,0.995635,0.949576,0.748904
0,0,0,1,0.939715,0.617622,0,0,0,0.959078,0.926037,0.744285
0,0,0,1,0.950831,0.285875,0,0,0,0.999969,0.918918,0.691914
0,0,0,1,0.951348,1,0,0,0,0.999998,0.951774,0.745769
0,0,0,1,0.997829,0.312353,0,0,0,0.999991,0.93511,0.696681
0,0,0,1,0.963896,0.24146,0,0,0,0.950503,0.923316,0.76908
0,0,0,0,0,0,0,0,0,0.999996,0.927495,0.694717
0,0,0,1,0.951249,1,0,0,0,0.970576,0.94699,0.784649
0,0,0,1,0.962908,0.202817,0,0,0,0.998081,0.965641,0.783326
0,0,0,1,0.934004,0.834509,0,0,0,0.999998,0.947962,0.705785
0,0,0,1,0.931138,1,0,0,0,0.941761,0.911653,0.760117
0,0,0,1,0.939458,1,0,0,0,0.999864,0.953449,0.706494
0,0,0,0.961577,0.934252,1,0,0,0,0.999904,0.938801,0.69285
0,0,0,1,0.980182,0.279406,0,0,0,1,0.975623,0.718199
0,0,0,0,0,0,0,0,0,0.86511,0.785144,0.586523
0,0,0,0.989415,0.913573,1,0,0,0,0.999825,0.953535,0.726232
0,0,0,0,0,0,0,0,0,1,0.967101,0.746139
0,0,0,1,0.982513,0.225695,0,0,0,0.999997,0.947672,0.721253
0,0,0,0.982642,0.924737,1,0,0,0,0.999987,0.936865,0.69987
0,0,0,1,0.982544,0.225933,0,0,0,0.999977,0.98858,0.830181
0,0,0,0,0,0,0,0,0,0.893681,0.859664,0.663669
0,0,0,0.990163,0.913809,1,0,0,0,0.983085,0.900879,0.670393
0,0,0,0,0,0,0,0,0,0.921216,0.882022,0.689619
0,0,0,1,0.956438,0.227048,0,0,0,1,0.94366,0.691081
0,0,0,0.991617,0.982509,0.695991,0,0,0,0.969957,0.925365,0.732592
0,0,0,1,0.947743,1,0,0,0,0.999999,0.979472,0.763131
0,0,0,1,0.973956,0.453049,0,0,0,0.997859,0.966914,0.785144
0,0,0,1,0.978628,0.194583,0,0,0,0.959611,0.928926,0.711531
0,0,0,1,0.934653,0.78856,0,0,0,1,0.981347,0.728845
0,0,0,0.990977,0.916499,1,0,0,0,0.999224,0.914596,0.683208
0,0,0,1,0.935233,1,0,0,0,0.99999,0.957596,0.73431
0,0,0,1,0.951524,1,0,0,0,1,0.941547,0.684053
0,0,0,1,0.959223,1,0,0,0,1,0.952838,0.701509
0,0,0,1,0.926556,0.699577,0,0,0,0.858719,0.830869,0.63477
0,0,0,1,0.948512,0.310069,0,0,0,1,0.960212,0.744471
0,0,0,0,0,0,0,0,0,1,0.957278,0.719186
0,0,0,1,0.970962,0.200433,0,0,0,0.999795,0.937211,0.700485
0,0,0,1,0.948577,1,0,0,0,0.998066,0.942401,0.714429
1.19209e-07,0,0,0,0,0,0,0,0,1,0.978955,0.753467
0,0,0,1,0.927616,1,0,0,0,1,0.974386,0.747616
0,0,0,0.962594,0.948969,1,0,0,0,1,0.975762,0.73077
0,0,0,1,0.934602,0.786823,0,0,0,1,0.944177,0.689515
0,0,0,1,0.931879,1,0,0,0,1,0.974483,0.721743
0,0,0,0,0,0,0,0,0,0.91228,0.878731,0.688573
0,0,0,1,0.935348,0.746123,0,0,0,1,0.949482,0.698946
0,0,0,1,0.938329,1,0,0,0,0.999999,0.942612,0.701815
0,0,0,0.999648,0.961222,0.711171,0,0,0,1,0.957517,0.743541
0,0,0,0,0,0,0,0,0,0.999999,0.934753,0.679391
0,0,0,1,0.925489,1,0,0,0,0.999958,0.944382,0.73431
0,0,0,1,0.934472,1,0,0,0,1,0.953794,0.698021
0,0,0,1,0.94742,0.36501,0,0,0,1,0.963984,0.713432
0,0,0,1,0.944188,1,0,0,0,0.984456,0.955236,0.778481
0,0,0,1,0.937201,1,0,0,0,1,0.960731,0.727975
0,0,0,1,0.92503,1,0,0,0,0.963369,0.932453,0.735262
0,0,0,1,0.946398,0.336935,0,0,0,0.999592,0.931338,0.70416
0,0,0,1,0.939605,1,0,0,0,0.956227,0.926835,0.773216
0,0,0,0,0,0,0,0,0,1,0.958148,0.732783
0,0,0,1,0.94605,0.396741,0,0,0,0.999998,0.965446,0.740174
0,0,0,1,0.919753,1,0,0,0,1,0.964187,0.72027
0,0,0,1,0.934711,0.790401,0,0,0,0.961965,0.934873,0.754373
0,0,0,1,0.951354,1,0,0,0,0.999994,0.964656,0.749821
0,0,0,0,0,0,0,0,0,0.997379,0.966283,0.777638
0,0,0,1,0.944731,1,0,0,0,0.999997,0.965706,0.716615
0,0,0,1,0.947689,0.365867,0,0,0,0.999987,0.953535,0.739234
0,0,0,1,0.951549,1,0,0,0,0.873647,0.843638,0.636127
0,0,0,0,0,0,0,0,0,0.976401,0.953188,0.791499
0,0,0,1,0.933631,0.975812,0,0,0,0.999907,0.984032,0.799442
0,0,0,0.967713,0.936261,1,0,0,0,1,0.978343,0.734691
0,0,0,0.977357,0.923203,1,0,0,0,0.999998,0.956634,0.703753
0,0,0,0,0,0,0,0,0,0.885631,0.857887,0.652463
0,0,0,1,0.982346,0.245282,0,0,0,1,0.961316,0.738858
0,0,0,1,0.984162,0.254792,0,0,0,0.995226,0.9799,0.828106
0,0,0,1,0.970868,0.200187,0,0,0,0.999994,0.925769,0.676299
0,0,0,1,0.931692,0.616374,0,0,0,1,0.979195,0.743541
0,0,0,0,0,0,0,0,0,0.870267,0.832917,0.660391
0,0,0,1,0.948628,0.31039,0,0,0,0.959762,0.942929,0.757077
0,0,0,0,0,0,0,0,0,0.944177,0.907312,0.726426
0,0,0,1,0.955302,1,0,0,0,0.999999,0.967595,0.7413
0,0,0,1,0.966463,0.225129,0,0,0,0.999276,0.918626,0.690455
0,0,0,1,0.941756,1,0,0,0,0.999386,0.977841,0.789883
0,0,0,1,0.954474,0.244953,0,0,0,0.999985,0.963712,0.728748
0,0,0,1,0.940788,0.576438,0,0,0,0.999751,0.90549,0.679498
0,0,0,1,0.950241,0.286001,0,0,0,0.99925,0.91118,0.680666
0,0,0,1,0.951647,1,0,0,0,0.996462,0.979116,0.81626
0,0,0,1,0.937746,0.463078,0,0,0,0.999999,0.955981,0.717705
0,0,0,0,0,0,0,0,0,0.872456,0.837354,0.646795
0,0,0,0.981014,0.957982,1,0,0,0,0.999815,0.926835,0.680772
0,0,0,0.979291,0.934993,1,0,0,0,1,0.943867,0.68637
0,0,0,1,0.961039,0.262755,0,0,0,0.999999,0.971725,0.728845
0,0,0,0.989488,0.936307,1,0,0,0,1,0.975437,0.72331
0,0,0,1,0.945818,1,0,0,0,0.999997,0.930458,0.678327
0,0,0,1,0.934073,1,0,0,0,1,0.976802,0.749087
0,0,0,0,0,0,0,0,0,0.998956,0.951414,0.739799
0,0,0,0,0,0,0,0,0,0.945801,0.917598,0.737725
0,0,0,1,0.948792,1,0,0,0,0.99999,0.974917,0.749271
0,0,0,0.992816,0.917091,1,0,0,0,0.940353,0.915507,0.759939
0,0,0,0,0,0,0,0,0,0.902438,0.877896,0.692122
0,0,0,1,0.954807,1,0,0,0,0.967349,0.939692,0.736969
0,0,0,0,0,0,0,0,0,0.787931,0.737536,0.531848
0,0,0,1,0.984119,0.25426,0,0,0,0.999996,0.954984,0.733738
0,0,0,0,0,0,0,0,0,0.652352,0.59884,0.421492
0,0,0,1,0.951312,1,0,0,0,0.999995,0.970854,0.742422
0,0,0,0.993864,0.908917,1,0,0,0,0.999975,0.928926,0.684264
0,0,0,1,0.984675,0.294564,0,0,0,0.999999,0.966851,0.725454
0,0,0,1,0.98399,0.201785,0,0,0,0.999997,0.96641,0.744656
0,0,0,1,0.933607,0.977171,0,0,0,0.999997,0.93233,0.682256
0,0,0,1,0.92549,1,0,0,0,0.882428,0.821903,0.642657
0,0,0,1,0.979983,0.197884,0,0,0,0.995372,0.93233,0.699357
0,0,0,1,0.941967,1,0,0,0,0.999826,0.959231,0.739611
0,0,0,1,0.97223,0.201842,0,0,0,0.950319,0.92079,0.753285
0,0,0,1,0.950889,0.309665,0,0,0,0.928279,0.900705,0.712132
0,0,0,0,0,0,0,0,0,0.999821,0.917893,0.682679
0,0,0,0,0,0,0,0,0,0.79053,0.764188,0.58676
0,0,0,1,0.933461,0.981002,0,0,0,0.999998,0.959001,0.73678
0,0,0,1,0.934746,0.791408,0,0,0,1,0.9699,0.733547
0,0,0,1,0.94764,0.365712,0,0,0,1,0.975012,0.713931
0,0,0,1,0.938692,0.428101,0,0,0,0.99999,0.962813,0.737536
0,0,0,0.978482,0.928257,1,0,0,0,0.999995,0.968321,0.730866
0,0,0,1,0.980619,0.206655,0,0,0,0.957833,0.91383,0.698741
0,0,0,1,0.94565,0.395948,0,0,0,1,0.9775,0.725551
0,0,0,1,0.93428,1,0,0,0,1,0.967595,0.739611
0,0,0,1,0.9467,0.336663,0,0,0,1,0.961171,0.711331
0,0,0,1,0.939678,0.395226,0,0,0,0.896976,0.865565,0.672654
0,0,0,0,0,0,0,0,0,0.967533,0.942929,0.759404
0,0,0,1,0.950774,1,0,0,0,1,0.973037,0.763484
0,0,0,1,0.934061,0.83849,0,0,0,1,0.949106,0.696991
0,0,0,1,0.997824,0.312189,0,0,0,0.999994,0.96225,0.746693
0,0,0,1,0.97102,0.200585,0,0,0,1,0.963916,0.727395
0,0,0,1,0.941346,1,0,0,0,1,0.97631,0.7478
0,0,0,1,0.970994,0.204343,0,0,0,0.885631,0.853913,0.653016
0,0,0,1,0.946176,1,0,0,0,1,0.962953,0.73412
0,0,0,0.949221,0.974896,0.838794,0,0,0,1,0.971129,0.725746
0,0,0,0.979716,0.944964,1,0,0,0,0.998996,0.909907,0.680985
0,0,0,0,0,0,0,0,0,1,0.968441,0.737536
0,0,0,1,0.980366,0.410563,0,0,0,0.939248,0.90549,0.714628
0,0,0,1,0.941856,0.537036,0,0,0,0.999996,0.935935,0.698329
0,0,0,0.990572,0.929938,1,0,0,0,1,0.97826,0.741861
0,0,0,1,0.951313,1,0,0,0,1,0.948346,0.695338
0,0,0,1,0.935263,0.744489,0,0,0,0.999778,0.913984,0.676727
0,0,0,1,0.990248,0.53151,0,0,0,0.997973,0.992304,0.891434
0,0,0,1,0.922061,0.879402,0,0,0,0.999998,0.952131,0.72331
0,0,0,1,0.948103,0.310591,0,0,0,0.994225,0.951051,0.728555
0,0,0,1,0.940638,1,0,0,0,1,0.972675,0.745584
0,0,0,1,0.973431,0.195712,0,0,0,0.999997,0.958615,0.718002
0,0,0,1,0.974126,0.491721,0,0,0,0.999998,0.961316,0.704872
0,0,0,1,0.979316,0.382863,0,0,0,0.999997,0.939471,0.685529
0,0,0,1,0.958387,0.769461,0,0,0,0.999999,0.939359,0.71721
0,0,0,1,0.980142,0.198619,0,0,0,0.985043,0.900355,0.670069
0,0,0,1,0.949493,1,0,0,0,1,0.971019,0.730866
0,0,0,1,0.937897,1,0,0,0,1,0.962462,0.714927
0,0,0,1,0.938951,1,0,0,0,0.999997,0.956553,0.695235
0,0,0,1,0.946524,1,0,0,0,0.999971,0.931836,0.695441
0,0,0,0,0,0,0,0,0,0.954223,0.934395,0.773216
0,0,0,1,0.947699,0.365896,0,0,0,0.95275,0.929696,0.728845
0,0,0,1,0.934025,0.836282,0,0,0,0.999992,0.959837,0.738858
0,0,0,1,0.975517,0.192851,0,0,0,0.999996,0.962953,0.741674
0,0,0,0,0,0,0,0,0,0.875255,0.836154,0.617224
0,0,0,1,0.937804,1,0,0,0,0.999997,0.92079,0.693992
0,0,0,0,0,0,0,0,0,0.866019,0.78316,0.599778
0,0,0,0.99371,0.950242,0.853268,0,0,0,0.971402,0.945096,0.796767
1.3113e-06,0,0,0,0,0,0,0,0,0.78842,0.760651,0.580709
0,0,0,1,0.945928,1,0,0,0,0.998774,0.903294,0.672439
0,0,0,1,0.925385,0.743015,0,0,0,1,0.959459,0.734881
0,0,0,1,0.935123,1,0,0,0,1,0.944791,0.690455
0,0,0,1,0.933311,0.574814,0,0,0,1,0.965381,0.742795
0,0,0,1,0.951012,0.28634,0,0,0,0.99996,0.920361,0.671686
0.0580135,0.0132143,0,1,0.933274,0.885704,0,0,0,0.88642,0.846197,0.630116
0,0,0,1,0.974673,0.191129,0,0,0,0.999995,0.957437,0.735071
0,0,0,1,0.944296,0.365367,0,0,0,0.999987,0.968321,0.744842
0,0,0,1,0.933454,0.575765,0,0,0,1,0.948728,0.696475
0,0,0,1,0.95134,1,0,0,0,0.999989,0.937783,0.693473
0,0,0,1,0.941683,0.536007,0,0,0,0.999996,0.928926,0.674479
0,0,0,0.977525,0.934596,1,0,0,0,0.999932,0.927232,0.702326
1.19209e-07,0,0,0,0,0,0,0,0,0.999991,0.953362,0.723895
0,0,0,1,0.93346,0.575804,0,0,0,0.929696,0.895888,0.700895
0,0,0,1,0.977527,0.530724,0,0,0,1,0.977328,0.722429
0,0,0,1,0.933261,0.882025,0,0,0,1,0.976356,0.747432
0,0,0,1,0.933726,1,0,0,0,0.999801,0.938011,0.720172
0,0,0,1,0.959897,0.209284,0,0,0,0.999432,0.960361,0.743354
0,0,0,1,0.937901,0.365115,0,0,0,0.999998,0.957991,0.740737
0,0,0,0.980184,0.984214,0.642802,0,0,0,1,0.973645,0.74055
0,0,0,1,0.937501,0.462388,0,0,0,0.99476,0.976446,0.798029
0,0,0,1,0.981571,0.296084,0,0,0,0.999923,0.953966,0.72594
0,0,0,1,0.944943,1,0,0,0,1,0.974677,0.73659
0,0,0,1,0.950198,1,0,0,0,1,0.979275,0.741674
0,0,0,0.988889,0.918032,1,0,0,0,0.890294,0.860604,0.678753
0,0,0,1,0.949284,0.429359,0,0,0,1,0.96741,0.727298
0,0,0,1,0.981525,0.201548,0,0,0,0.999999,0.94366,0.706494
0,0,0,1,0.949103,1,0,0,0,1,0.949012,0.695752
0,0,0,0,0,0,0,0,0,0.878419,0.845177,0.653901
0,0,0,0.991354,0.916622,1,0,0,0,0.999966,0.955899,0.747063
0,0,0,1,0.974194,0.489992,0,0,0,0.940572,0.9229,0.751283
0,0,0,1,0.945299,1,0,0,0,1,0.9659,0.741487
0,0,0,1,0.976924,0.204098,0,0,0,1,0.946892,0.705481
0,0,0,0,0,0,0,0,0,0.999994,0.948155,0.727685
0,0,0,1,0.985246,0.225383,0,0,0,0.860604,0.82347,0.61341
0,0,0,1,0.939604,0.616676,0,0,0,1,0.951233,0.720073
0,0,0,1,0.934033,1,0,0,0,0.967899,0.94079,0.783326
0,0,0,0,0,0,0,0,0,0.999596,0.927232,0.687105
0,0,0,1,0.935124,1,0,0,0,0.974917,0.951051,0.80147
0,0,0,0.98026,0.984218,0.642733,0,0,0,0.907312,0.885829,0.703753
0,0,0,1,0.953367,1,0,0,0,1,0.976356,0.752195
0,0,0,1,0.978708,0.194904,0,0,0,1,0.952926,0.704465
0,0,0,1,0.944553,1,0,0,0,0.999999,0.966914,0.741861
0,0,0,1,0.980066,0.326291,0,0,0,0.950411,0.910545,0.696681
0,0,0,1,0.941658,1,0,0,0,1,0.974435,0.745769
0,0,0,1,0.94638,0.397323,0,0,0,0.999977,0.908942,0.68458
0,0,0,0,0,0,0,0,0,0.839076,0.805326,0.610221
0,0,0,1,0.949964,1,0,0,0,1,0.947478,0.693888
0,0,0,1,0.933498,0.980652,0,0,0,1,0.940353,0.683947
0,0,0,1,0.925483,1,0,0,0,0.999443,0.896795,0.673192
0,0,0,1,0.956459,0.227101,0,0,0,0.999998,0.950227,0.710729
0,0,0,1,0.934402,1,0,0,0,0.854763,0.826712,0.636466
0,0,0,0.976078,0.919426,1,0,0,0,0.999996,0.936749,0.699049
0,0,0,1,0.963449,0.242593,0,0,0,0.999981,0.973844,0.761361
0,0,0,1,0.945398,1,0,0,0,0.999999,0.949012,0.722821
0,0,0,1,0.923914,1,0,0,0,0.992184,0.970909,0.788746
0,0,0,0,0,0,0,0,0,0.849097,0.818737,0.618723
0,0,0,1,0.951585,1,0,0,0,0.745213,0.704465,0.494442
0,0,0,0,0,0,0,0,0,0.988668,0.899475,0.668772
0,0,0,1,0.956823,1,0,0,0,1,0.977328,0.724383
0,0,0,0.964324,0.962637,0.929974,0,0,0,1,0.980949,0.730578
0,0,0,1,0.93282,1,0,0,0,0.999955,0.93233,0.693888
0,0,0,1,0.946188,0.336309,0,0,0,0.999981,0.957278,0.736401
0,0,0,1,0.922801,1,0,0,0,0.999993,0.964921,0.742422
0,0,0,1,0.952546,0.263262,0,0,0,1,0.97649,0.72331
0,0,0,1,0.976791,0.194528,0,0,0,0.998319,0.952662,0.761538
0,0,0,1,0.939619,1,0,0,0,1,0.953622,0.717705
0,0,0,1,0.997838,0.312669,0,0,0,1,0.957755,0.737725
0,0,0,1,0.955879,0.230153,0,0,0,0.999999,0.966851,0.713132
0,0,0,0.967048,0.935971,1,0,0,0,0.999941,0.977543,0.758153
0,0,0,1,0.949338,1,0,0,0,1,0.953794,0.705886
0,0,0,1,0.93462,0.787514,0,0,0,1,0.971939,0.749637
1.07288e-06,0,0,1,0.926902,1,0,0,0,0.99998,0.935817,0.689724
0,0,0,1,0.939845,1,0,0,0,0.999997,0.967472,0.729134
0,0,0,1,0.935129,1,0,0,0,0.999998,0.968679,0.744471
0,0,0,1,0.948994,1,0,0,0,0.999907,0.915809,0.671901
0,0,0,0,0,0,0,0,0,0.99999,0.935935,0.69285
0,0,0,1,0.939427,1,0,0,0,0.959762,0.918626,0.694095
0,0,0,1,0.939346,1,0,0,0,0.99539,0.899298,0.670285
0,0,0,1,0.93381,0.879136,0,0,0,1,0.973292,0.752559
0,0,0,1,0.947662,0.365783,0,0,0,0.999953,0.953449,0.709422
0,0,0,1,0.956686,1,0,0,0,0.999999,0.936865,0.697197
0,0,0,0,0,0,0,0,0,0.786787,0.758868,0.570331
0,0,0,0.992268,0.912259,1,0,0,0,1,0.972934,0.751648
0,0,0,1,0.922767,1,0,0,0,0.99964,0.93511,0.697609
0,0,0,1,0.937677,1,0,0,0,0.97801,0.955981,0.800692
